nom_entreprise,chiffre_d_affaire,CAGR_CA,CAGR_endettement_court_terme,CAGR_marge,CAGR_endettement_long_terme,CAGR_resultat_net,CAGR_tresorerie,resultat_net,marge,endettement_long_terme,endettement_court_terme,per,tresorerie,CAPEX_CA,qualite_resultat,produits_finis_matiere_premieres,famille_gouverne_entreprise,actionnariat_majoritaire_fiable,exposition_internationale,age_entreprise,duree_mandat_gerant,risque_disruption_technologique,stabilite_management,concurrence,croissance_organique_vs_acquisition,capacite_a_augmenter_prix,produit_rare,diversification,capital_detenu_par_fondateur,business_sticky,impact_disparition,viable_sur_long_terme,importance_patron,client_riche,marche_ouvert_ferme,risque_politique,risque_fournisseur,business_recurrent,verse_dividende,sensibilite_conjoncture
Entreprise_155,98565762888.35454,-0.0666407553081546,-0.13036396366830638,0.0995868221066675,0.043334470712351414,-0.15617862661808074,0.2991737556964748,16731018322.854418,0.16974472507056682,3563964276.597767,2006871534.9530551,24.91454816666355,27845576721.23969,0.06161030444213023,1,1,0,3.8339714105825893,4.503503857807928,18,27,3.15668481164066,5.429404444893278,4.025263554901421,0.800634025289656,1.1054316630858052,2.013991027938874,6.906153123866363,0,6.979904714977925,1,0.3282549881924013,0.9113733908970723,9.308076723447618,4.502651934966382,0.3343798556109767,3.6765804605910835,5.192800823952713,6.770819719511081,8.677473900817306
Entreprise_156,24243424387.574467,0.04778753128725777,0.19701259463514798,-0.029857636909657967,0.23671161904083027,0.2684789115155314,0.2665566656717788,2253258726.568554,0.09294308801208055,11577631654.699438,2453230455.893439,34.21950460595967,1217192267.0283787,0.046215868284145464,0,0,1,1.6827858850771282,7.489631508603986,80,8,1.2525123109620795,1.293806169667009,9.200400525459036,4.744531798445233,2.193893891962463,9.59024175972966,5.724077259677651,1,7.902599039416938,1,4.678594626341599,7.186037406901956,2.4575031218588785,1.9938081901062699,4.702490853287543,5.91095380535614,8.579519454023362,4.7598169034922035,4.510760718248596
Entreprise_157,67229947963.21756,-0.09659390656977429,0.11003637796425675,0.05343765778622539,0.25035093200562925,0.07690112035618812,0.12128259976759576,5335475427.401171,0.07936158793876032,17566398790.102283,2969584221.2269745,47.1326279661017,10091741859.592947,0.045080166896000154,1,0,1,8.364421924698696,3.5698242946866388,36,14,6.5550997184611255,3.7582121900794094,6.502550710936616,0.09969234734518495,4.643502498821417,6.134018465221711,4.0451952445823505,1,2.9575283462032944,1,6.466211336575554,2.137366879819107,5.769591501209791,3.076550873563365,9.544476948529885,5.037734437246341,3.9137809336374696,9.937731027679316,0.15366250734723308
Entreprise_158,76173880552.10532,0.04059819259823791,0.06673054598816075,-0.019613817278151563,0.010860463436727696,-0.04723784467098824,0.010624026647035989,4388137507.430516,0.057606852580247545,11409540084.984419,593089275.2534466,7.8802855973879415,15788194051.543772,0.07500044796408287,1,1,1,5.489096316400717,6.347441411040295,25,27,0.3979712733565255,0.9914611227762393,0.9041897779166075,0.8476615442633317,4.332509323090279,2.6167136663750643,3.6361144919006385,1,4.956539208832471,0,8.300326836280746,1.9695363020872136,2.7454458474044463,0.42334492518303346,1.1567522364811655,6.459515311120451,8.886932147847983,7.289021357907499,4.264438057143032
Entreprise_159,23801872522.040348,-0.0831090172954488,0.2469462915254788,-0.004024875939218228,-0.06158610138247422,-0.0015092414628583017,0.11808868235411635,695886943.6229552,0.029236646947779818,914730658.7513565,171463064.27341324,42.11344568061534,4977941274.716012,0.09169194775816612,1,0,0,1.8919579239035489,1.8641980485397458,87,23,5.976823355234591,6.229540441833818,9.478565672536607,8.07625869562975,7.996918620027912,0.6699109439584761,2.168142759291083,1,4.211189044340816,2,0.4927365358277147,4.127583202773934,8.240944904843742,6.335352936161702,9.46264493003082,9.728943893876949,2.402271663955453,9.524913004343246,6.061935374241404
Entreprise_160,72835224043.75537,-0.06435462511957843,0.19429860561226536,0.025501092643674006,0.0961751642966811,0.023601270252417816,0.19282580904011598,4271712342.226084,0.05864899021467794,18231540363.324966,2552463405.734356,18.15723996854869,14173129121.92933,0.167880342500463,1,1,1,7.203839985864457,7.493694366449569,76,27,8.696958848516338,4.46874195200439,2.5855726364024587,7.714733448596064,7.394746538841134,0.2819134044722216,6.696112565375176,0,4.105227843514278,2,8.524388856418732,2.277783416178014,0.05324190571064258,2.4853574392709286,7.333615147320936,0.5573552650140212,2.8021640699057104,8.349695494811858,5.577647590980618
Entreprise_161,36809924115.28936,-0.06474212596686854,-0.12416256013362442,0.07473542283726775,0.2561816728083455,0.10029716668030864,-0.14083190453830635,5281116644.68386,0.1434699139325391,14623028450.561132,6381150194.949665,24.976375452787003,3040001474.098965,0.0327793077598153,0,1,1,5.111136384895005,5.456959688130258,98,28,8.908321482896335,7.779849715709368,3.372124904062858,9.15138820404896,4.263182939907013,2.4474507963692727,9.706680277938705,0,2.313487132001505,1,5.484009367419117,5.838582673080154,5.648191628863961,3.041552544854651,6.3749880293416314,5.739615175016297,0.531206241990011,9.02901011163371,6.513361058002055
Entreprise_162,63248967767.82827,0.09476309063481908,-0.044138966102225896,0.09681669383985902,-0.09466890549716672,0.057839713848248875,0.004952444848144111,6355310533.352752,0.10048085775378289,22361244904.854313,3573297794.579915,5.986099794875403,2963971268.394962,0.1496359110050299,0,1,1,6.043129822403198,2.0406438854660056,36,2,4.490377603699617,2.2047048099936983,4.022604136835421,8.545154359107496,3.3370420757562993,8.814858195889105,1.7571524583682585,1,1.3637110502945837,2,1.9731397057605993,3.714633393344715,3.39203431271918,7.708145216643212,6.452777553235629,8.630287792502848,7.955818365422829,8.14419197214675,1.5407573247308348
Entreprise_163,63371294590.55142,0.12381346377962701,-0.07575543009276714,0.05365468277290364,0.11148329178174138,0.25969598660720866,0.2199011428178086,10971524354.636604,0.17313082248871153,1591443684.295947,12046365618.963646,18.547073502544087,12090108538.004112,0.11097643369596802,1,0,0,4.608983382065819,2.9191117349780726,67,21,4.593036882130738,1.6456605842933492,0.5122429640431325,6.831755632398181,3.164687840614986,4.159136542975094,5.971166200155034,1,1.9668855823121312,0,3.172552164497,4.489117225927901,3.2268370707782026,3.2722118316145385,8.26727648396282,4.813827117484275,4.170552362327056,4.591591303759114,6.465350987807326
Entreprise_164,53600679673.27211,0.07501062952914792,0.17197314628633847,-0.016446643566533248,0.11578011004626027,0.04848174145291512,-0.008083524033478007,3261333547.4038,0.06084500359479693,1953793962.5743077,6235070043.469557,27.618405918355872,9636900226.411236,0.06470961510843858,1,1,0,8.287089838180064,7.4860870858183235,9,26,0.7696918300801736,4.0633223096376785,4.965154222306048,0.5233285730066284,7.73995087294009,7.20333369165993,4.241850557459762,0,0.553323871633461,1,2.8192955175156076,5.371693216040288,6.4490632386491695,2.4219589201314218,1.0691986437982137,0.7852718594157282,2.29116613911399,2.5178845334688438,1.8265161874377223
Entreprise_165,9074462516.93811,0.18865176454236263,-0.18323378263211032,-0.01572859954458597,0.16655651120764048,0.2960790074116563,0.08593613561359326,923529780.7798649,0.1017723946796885,1827929251.1628394,792407819.8839942,7.5279234806347555,488267817.767185,0.10363572106123667,0,0,1,8.295627156830498,4.826012356615207,61,18,6.707650254430357,9.265853832183812,1.2331849107529225,7.828486179866575,0.5207240622126974,9.182850353799578,4.466887217446649,0,1.9813074182357704,1,5.308590342884758,2.0353552248180486,8.51484449313994,1.6905774913370575,5.047543235655417,5.605393524167709,2.3179027761657967,3.703201754505222,7.50523980696749
Entreprise_166,83538484434.14433,0.012461173857111235,0.08494484243565825,0.047516460317778286,-0.1342161574363701,0.22571247887254786,0.0938846804310991,9007694827.575994,0.10782688827299718,12334060170.287449,9691948417.091032,27.09930782224243,17671876660.8457,0.0669889932576343,1,1,0,7.093888218243862,2.1603144039307223,53,12,8.212594203728456,7.104218150124117,4.009703266883518,8.455108108405604,0.12821649510605826,4.080404616028166,2.541472801278144,0,0.09200897625379456,1,0.5168567991113182,1.557516228655298,6.091953913933263,7.748584021819559,6.970911382607586,3.320738908238204,9.013999412292332,0.20236232639950447,3.3908761326267998
Entreprise_167,32111967493.924995,-0.014286374115441772,0.18122934287034526,-0.05224457084633954,0.15791248234104427,-0.09574474282133211,-0.10776187343318033,3144541635.860847,0.09792429057658138,3731158914.0367866,3318440350.109889,46.71997829862923,4384940460.808881,0.12325557149527813,0,1,0,1.0540137739646227,9.672711903702977,18,11,2.4465505460471304,4.189236247929187,3.5070978799208428,7.990821457719544,7.9554439192664805,1.9127737103739706,8.25134875661419,1,6.272584006359782,0,1.5853615849992353,8.804219028736048,8.531729786467224,1.2970625799002689,5.868204450735637,1.549417853379359,8.33916600461037,5.239931674646671,7.098954333814536
Entreprise_168,18692525114.46543,0.16057973845683812,0.23838281838087472,-0.07790517737372107,0.2545162603328205,0.2652976073219581,-0.01888227917385582,2348873606.6948833,0.1256584432713791,2626341826.564451,2836688835.923759,9.742694814851234,3744639488.6976686,0.09243034534249639,1,1,1,8.388538619040688,7.15125019816888,43,19,4.213008816333646,5.172721697543105,7.728400834265034,5.084790353080261,4.7714637598904925,5.171179308569195,4.852556041472411,0,3.163754073876829,1,8.126930433757824,4.3372370283142105,2.6459711188102997,4.537537602503535,8.327790710232946,8.49034513283473,5.535308853571833,5.050578002704087,0.4786559890610709
Entreprise_169,4125475398.3986535,-0.032921248444164206,-0.02895912564204628,-0.0290755684718447,-0.11015844556487903,-0.14181680105726197,-0.03274435562903394,38607713.21424932,0.009358367093701567,1657374145.254579,233086114.06308103,39.3998327633977,1036361186.1062038,0.04123705052498696,1,0,0,6.710129805329098,9.571348325397961,35,0,8.388393367652704,0.8421301117709834,8.031705116327311,2.3290183864948166,1.3088113855357597,9.080836870598544,5.4340585219826405,0,9.731447114269086,1,1.3260399074681106,4.120936096325392,5.195018547649811,5.0693011607719445,0.7227170901135149,5.215995129911216,6.161108004157211,5.252504648304882,4.078600255909134
Entreprise_170,59109749671.66477,0.18896676183218344,0.21062865233600642,-0.04255220166918366,-0.08122833753806119,0.20872485424559578,-0.18690164573396761,4615936174.306817,0.07809094438644766,27463218819.033585,4173744053.795419,23.43519740191967,3009781477.6040883,0.032150784165582376,0,0,0,6.970241660042995,4.271050453603432,63,20,8.77120467662288,9.845758963761131,1.5341288238908801,8.453299756887267,2.3556593459450124,8.043744141377006,3.0476091279732573,1,1.9371705077629786,1,2.3339626945812695,0.3561215027284148,4.50536539067076,6.873899126857146,6.9070103949916595,9.332764123790668,4.74325570550291,9.740312249720638,7.050345222633327
Entreprise_171,67772557966.13612,-0.0963536575930551,-0.1446841315223964,-0.040738375908801985,0.2856975470208198,-0.00968835326170997,-0.1879041180543224,-1622732525.847344,-0.023943799297913085,13727422923.553715,12119011589.125359,34.48281715359521,389249002.82089144,0.11387217959370473,0,1,1,3.629828404038716,4.751003406917205,98,16,2.431799802642259,6.66407304694919,3.665511873792262,7.2716280974013845,9.325039530973825,0.6582984336315378,1.8180846566694975,1,3.458285703095939,1,4.533706056041574,4.9797630258739325,0.11644899503096218,6.3328348233299545,5.340277303847177,8.06016504603069,3.9166654287880887,9.114540034548392,2.2687051633149413
Entreprise_172,1707953501.3392224,0.19096364801229174,0.22322614586725908,-0.053278449790018015,-0.10951152364525513,0.23898716022253474,0.21584852183788672,78784192.0219265,0.046127831911203135,773797729.347095,323300743.10010934,16.71064690933532,399201297.1011384,0.18145847632435966,1,1,0,8.792795561570067,8.979552161850192,78,12,5.505706345413643,2.854040684634225,3.733531610318317,9.807611743888515,8.59502975624898,6.925728000775818,0.8591038820282049,1,3.5784115864153323,2,5.171208881133305,5.541697216110001,5.568121431407401,8.107206729451748,3.791608639799434,6.929717937736673,9.154768812183315,1.61712778330108,7.952870447972225
Entreprise_173,51233701177.01313,-0.08705202641482718,-0.1362556688340088,-0.09158136207272763,0.22719254668478955,0.23402834505372516,-0.0634645950135938,3684562158.0522976,0.0719167671553161,8235707343.714136,9145812302.02531,12.177151814361123,9371116706.599037,0.07535196044596025,1,0,0,7.2537160023485745,5.250493402453847,4,0,1.9249315063582706,5.858083942152444,1.5141044393608505,1.5569259775593292,7.097850502239726,5.7189752245895376,7.141191409249159,0,0.0845149606246054,1,7.636104796141586,5.588408709546665,6.615243241461749,0.4475143392623815,3.4027498223403088,0.05025503365311934,1.2561270352030207,3.688825215558892,6.307797331049319
Entreprise_174,22688252731.033897,0.1673429341094214,-0.0013563547198163772,-0.09642521305331725,0.046138928224017384,0.20296270005881056,0.05903938311940771,2565044572.918087,0.11305606488636812,5404761378.290045,1903308418.8857422,12.22081764220519,4762079812.865544,0.14927002037229842,1,0,0,1.1259046652919447,7.072789119056671,93,9,1.0187876413955654,1.0948236606899397,7.984535050511905,2.256645830520551,4.822252303373266,9.074631763464255,1.9623428168785562,0,8.39207953039459,0,4.473324266661878,7.0703116932288435,5.9191440441907,2.964407247793972,6.208326327741929,4.278234566382499,4.184467897162279,4.239561794632619,5.875617721497983
Entreprise_175,64535020401.424515,0.05831033272588998,0.1986476828897768,0.0975444779472063,-0.07638446279841149,0.19501521815353068,-0.050637213205613485,12108884197.638313,0.18763276314655086,7293392992.68454,10072180731.423405,8.172137553941509,16227104523.134249,0.13514565743855572,1,0,0,4.077780344061627,2.5217287749552995,41,14,9.111205013919575,9.658366688075835,7.072283283354233,2.117981498815027,5.203236261913857,1.2248141685029723,6.900753541887977,1,0.3199446014432472,1,7.898646210355388,1.7748183499101178,7.362798987834215,2.8013411877537973,8.909953746442648,1.974862816520323,3.445619079878753,3.6053291785164774,3.535488542043371
Entreprise_176,17477924579.048893,0.19788943883579016,-0.12504128632561312,-0.014445373252827534,0.2353749506362557,-0.04766043045097962,0.27033962255767024,1750637280.9119155,0.10016276663708897,5597095979.91857,1665072004.1885107,13.354101720555937,4209440691.0295067,0.1869954337188014,1,1,0,8.863803619601416,4.467264687026406,45,26,8.205075042321091,1.7478498788336594,1.9038178629703473,7.925397676213367,9.752445352839587,5.340361132046566,3.9037644604695387,0,9.401798347292413,1,6.183463070454574,2.5222313423061884,5.713395284530771,1.4601690559210823,4.961759261011153,9.107979110488678,4.981507202511484,7.984959636039131,4.824514703811175
Entreprise_177,69109226923.34148,-0.07786103057938035,-0.08537430238367927,-0.02313467056806366,0.022652627501332734,-0.15954035847437392,-0.07035162056711314,9391838826.798433,0.13589847904413993,33828314021.140884,6876918909.074148,34.88987232450357,19922534546.79443,0.1659863932868368,1,0,0,0.47196701697378995,1.234498658103551,50,26,7.600349018031739,6.480303180552141,3.6672190859379903,1.8690729645011817,9.65770443884287,8.794626935118924,4.1577480098965145,0,8.920743510936207,2,1.1309973942382245,8.107304652304126,0.6675025485075692,2.8917825385644313,8.2472316407692,1.7458398467636027,4.576318745451751,5.2403766986758695,5.973493009778531
Entreprise_178,38704197862.738716,0.06615628532039625,0.16112628419653313,0.03592945653861396,0.057408676964845085,0.001490089382580717,0.014828406369467528,2963445541.335909,0.07656651487380069,11678858099.029854,1584395887.9040115,44.67607753295786,6222881200.042458,0.11765499919203797,1,1,0,9.614166196420495,2.0598003587696168,79,29,0.4876631881314042,2.454544625389304,1.0580502485651422,0.6665982982330609,2.152690457858343,4.10023786741743,4.691774960927717,0,5.355219160859636,1,1.5633143839283858,9.47170616843394,1.1644552408471143,3.097653141429034,4.021563818439676,2.860600516592855,5.1888953165108145,5.720998169716251,4.724621139148905
Entreprise_179,93676162374.23662,0.19079076068572973,0.16001826827303717,-0.05634922242698717,-0.020383315300117166,-0.11323774250674568,0.2363651252423009,10166299932.62998,0.10852600784408283,16759325121.604782,11074963654.475306,41.63565585160228,13728118861.246422,0.1348357946644804,1,0,0,6.791625683195628,0.00943415267631087,28,6,8.437287927102574,7.175613826485358,6.282065970930439,9.985608065856287,8.111045663053181,4.81994917732867,3.6770850812754317,1,5.435955749112921,2,4.370337254497708,1.3593274736732064,5.964745775439524,5.218844619274783,1.0239446279317654,5.168367677344992,1.399189772269941,8.530135589879254,6.983133239405602
Entreprise_180,13795218367.392025,0.05692935325104467,0.12057381644264864,0.08999223679004506,0.0964754257174637,0.14747554445123084,0.2209667833959043,-445129565.6574882,-0.032266945966556645,4468391564.822764,513557071.1035979,35.831043944351784,1663236504.465705,0.18069342865096663,0,1,1,6.313759776433766,0.3926505164866023,42,27,4.380440759053838,7.76821367240281,1.2137192454861967,0.24817211445149145,1.972426661670168,0.7046067766695829,1.0061997722259008,1,6.537779229561563,0,3.968893930890396,4.976495545052182,2.749791919736402,6.637044789262561,0.6150573645863855,2.6336361899807925,5.131415015132771,8.059281534153586,4.336969331069596
Entreprise_181,34139581787.47334,0.08881959144057877,0.14697422223355,0.057269002883110404,-0.11823806370748863,-0.026950136731107244,-0.10694929107686135,464226455.6750507,0.013597895210461744,2098230277.9204059,2263896032.3286896,9.96943385349962,1574084378.154537,0.0859085690715176,1,1,1,2.7055925648799137,9.772838231769294,80,21,3.423951232958596,6.734197289114326,9.859341686249177,8.352440601588656,2.135374778839514,2.7814364044891082,3.0963181000284576,0,3.8705001193488697,2,7.435442696372946,2.1417625273958683,0.7964512903476584,3.8110051361181405,0.5133437132367757,2.098646772791212,2.4241881388721085,1.3221152282029969,2.0227318174203033
Entreprise_182,11391678447.996878,0.10872460669538517,0.07136222167379808,-0.08211779953754811,-0.004459231674119657,0.28780510042995744,0.2013216548978552,460944598.40165204,0.04046327330128467,5061659246.138035,1948045824.036048,18.013435083317745,1956887242.1967793,0.0720909941129777,1,1,1,2.4879178873917707,2.4235369513676233,76,17,5.4647636102537644,6.144994602551925,7.806820746878623,3.653668415506528,6.760930341645768,3.2450664916894736,6.6373436069393845,0,6.472222833978555,1,5.807371397973519,0.6007316835498244,4.296027434485468,7.194702313133812,3.8015014195766996,5.990993251027525,1.8433134898819126,7.139145840836343,2.1393378280104725
Entreprise_183,92473127146.94235,0.036362319430331996,-0.07410047054652363,-0.016483844843014323,0.28470616116764375,0.120486038672666,0.029093443368946315,6299578166.053557,0.06812333875162839,23260873073.02495,3829789526.8422785,18.941309389511105,7684864314.98751,0.012054105890687304,1,0,1,9.420582194885954,6.633107095040019,69,15,0.9135324272355583,8.924690939520117,3.9023854958399506,8.416154597578153,4.050010985875484,9.451224487448869,6.65784401468871,0,0.4476838868848687,0,3.881330810022493,3.255033381261354,5.543225980836554,3.3616533857957998,3.3723775083584204,0.8892952275502386,0.6483421878619122,4.354361289020355,0.05803768842941093
Entreprise_184,87740068370.42905,0.08826742402521906,-0.02715200324804029,0.07582366151243294,-0.07093328364943624,0.21124028181718046,0.0414844360426776,-3385697405.6705866,-0.03858781362440407,19712988544.396423,1248686561.2478964,16.248062587892953,24250675233.52691,0.16704470409637823,0,0,0,2.982724542341227,8.390996987996115,98,13,7.566465493523989,0.7862671098975804,5.7856393227935445,5.54620491211145,9.315444071065201,2.8266736054115906,2.8622430723999437,0,0.5404762734972657,1,1.7076028345038563,1.4368762518421274,3.2874598834960658,2.9028367731476035,7.1793702362256955,0.5816775872092472,7.626525587561409,2.9464890306250044,3.0095771555867246
Entreprise_185,25831265690.129803,0.0752942935769301,-0.10920114159928718,0.08894640445828206,0.1283683322706461,-0.1337376636290758,-0.13326001379202812,-387313367.7763893,-0.014993975611670582,7566814504.517273,356510691.8835794,28.17525468693754,4519366983.996658,0.16218633307663935,0,0,1,7.755052967189994,5.506604592365642,1,26,5.824350768882959,3.309147657801952,9.113418162164088,9.016312294863601,0.8900973489600883,4.60868735269652,4.60102626557688,1,4.572304196195444,2,2.2683710232549514,7.0993307343424625,7.204337022257779,5.411880558570243,7.428215015848658,3.7224529518607143,4.274419208565599,0.5001882090218635,7.489176404785196
Entreprise_186,66015405401.116196,0.1703474031472967,0.25422528066681416,-0.00651969775002606,-0.037404967887652574,0.23100724113631127,-0.15969924312143768,1267731917.3622923,0.019203576947826442,20622679995.05888,12421254303.221476,29.099921669585267,11740975456.294138,0.02984635843902876,1,1,1,3.9312179820707915,1.531445000839562,39,27,1.8659009687316752,2.48287479630846,5.540992803958261,9.261929864146266,5.115256408094931,6.713044235642798,1.9344722801193748,1,5.49622301106035,0,5.75501018469059,5.337254136714444,6.437706081012447,0.23716360305790607,0.5085396883373983,7.206644545078623,6.2664368331175835,4.87249560345451,7.941627088376095
Entreprise_187,81731358910.11153,-0.08636608589756264,0.09169589738306022,0.022682277842141538,0.1867365628433003,0.26137859525669715,0.16396965348688258,15764603817.729479,0.19288317272526267,2933167089.880877,8286259250.785927,21.05986888269996,8702542453.256557,0.11960290241521304,0,1,0,1.3925407078470398,7.281164373361664,96,17,1.882321997690456,9.880139620654216,1.7449848639795518,0.09098181280775997,9.185215304431212,1.621833724078774,2.1037208152983577,0,8.87817640335819,0,4.234388048997925,1.4383447099031088,3.3281836109167195,0.7978912363400037,2.2112326288901496,5.548067582739479,7.275933433047434,3.554366807245314,2.0246754209575
Entreprise_188,55542321119.36626,-0.015711043122330903,0.00042570838181993365,-0.06659321078158495,-0.1345631696408251,0.04353095940946794,0.048230576177649864,1823829411.6463313,0.03283675177576269,18957072451.399845,4547939352.601174,20.92051214313962,866282784.7000765,0.0981565226517086,0,0,0,0.1071529769535895,6.00251410099583,90,26,1.8424865157267423,3.893897796668735,3.7870335558115933,0.7541217599278827,9.041136604795051,4.864423871418745,0.23047088406607408,0,1.0466063390789626,2,5.1492750886067205,0.09241588405514367,7.548725289085606,4.179695435865271,2.7426185015889972,4.228764684667788,6.793166653135535,2.5151303967640084,9.590439968714078
Entreprise_189,52988575306.682846,0.18512344522296767,0.03100290182206633,0.09823372522739532,0.28491052253927235,0.10312646887548871,0.018425351307589766,3736238461.837149,0.07051026452802063,6409807530.73588,8593460150.862843,42.28500190577366,504617070.5952836,0.03255472814673118,0,1,0,5.442573370152508,7.312505893473751,17,6,0.5700238755193399,7.326126992403987,8.431448650297455,2.503587295708555,1.5652921341574122,7.385390394759076,8.967465499077447,1,8.226479271938894,2,1.7067743530223367,8.081570490242127,6.486950425330354,9.429127113917565,5.476119841428094,5.657515642245824,4.705007190896823,6.9467172959695755,5.024027934801268
Entreprise_190,24223136475.500145,0.16707913516727493,0.27364166980590765,-0.053665659723311325,0.026894770691819614,0.1824049004514977,0.16475411432619835,-23631409.22612847,-0.0009755718154017684,8647086027.124863,4049265104.3075953,40.51817817438585,3076351491.509529,0.19630796314153748,0,1,0,9.757788185489327,7.697466228570872,91,16,5.877984493716848,6.847251638810046,6.442130159896179,6.6931541636350165,3.6663770009645646,8.66855213027066,2.1070666507490623,0,2.100473372920696,0,6.629062523445658,1.7619440616424753,6.374453787179021,7.215117798434236,1.4451522390695026,3.654514846532736,3.8789852895172983,7.69485387315587,9.169787490185026
Entreprise_191,9355621642.199627,0.03669702583571391,-0.12332429844195991,0.08854635482702514,-0.08197476832676803,-0.11258068636979374,0.18275644949555486,960775730.7851896,0.10269501776894206,3847662161.9015055,621570723.7522007,18.850812425633556,237348504.4521938,0.05079221861803754,0,1,0,3.6913619380920446,9.754103676847452,88,28,8.403481775885082,2.1208123747737773,6.507243843338003,8.88272196511506,6.191214000466962,6.262592746624267,2.275338769364633,1,3.9408364851003186,0,8.52538740855967,6.06216642220766,5.53427700787068,0.8812656950055775,1.3394121940000037,9.36146335432113,3.759599096406637,2.447895190294248,7.0676528186163114
Entreprise_192,89726715007.43501,0.08603977934046103,0.09311491600839861,0.02992932979847368,-0.16325162633499368,0.0512830382317212,-0.12054591616532323,1809859971.121321,0.020170803878993573,36068277942.48389,12447213953.392382,46.12047997429667,16335115149.863894,0.02277449421720662,1,0,1,3.571923339930448,5.7356328002670995,35,17,0.174982139873886,2.3899768021155134,8.668214856884891,4.599419512939628,1.5939488477140218,6.690535153169479,2.796014326451318,0,3.166024348274129,2,2.579395067869006,3.3692191307674557,0.11389668088552796,8.463180127808737,9.437888892079581,0.5490489091077433,6.400487969300563,0.49447436679347256,7.224334230224131
Entreprise_193,90046784813.47488,-0.01678564510566019,0.05294433944223298,0.021547358975771827,-0.11512104745622964,-0.0006684861138434584,0.10511257473882063,157414801.48408982,0.0017481446096066916,24875467860.707447,13887426052.75513,47.87667576511277,23798635999.594326,0.12302100210536282,1,1,0,3.4409161784944207,3.4164111269060182,46,11,0.4900464497127355,2.812845635530341,8.939730574625047,6.069731162742654,9.680221720457387,1.2628347258456896,1.27408071695429,1,4.00155272865399,1,4.915142258318266,5.854859383150356,6.965071834768891,7.32300770608181,8.04202907297781,6.733914790298352,4.947943549418734,8.48752700565235,0.8504362130607113
Entreprise_194,63328490654.46313,-0.04356365208287161,0.1057271177173239,0.0025377022033017116,0.05988697427800882,-0.12681300391887546,-0.13232295886115725,5012016685.500003,0.07914315711149476,16470787081.967249,8291607981.025693,19.703414391351835,16774098811.977875,0.15038466865527622,1,0,1,5.205438373048584,6.484645569002371,42,7,5.727702766869458,4.111272782593792,9.197925717794362,1.8849985279556114,9.147493287276603,9.457764972463472,6.392628831813628,0,1.5049549807258555,0,9.755273290209018,3.15653626982324,3.7604179110915648,6.109465257026532,1.806549020911703,8.912826648277505,8.491322479885106,0.09959741204303318,2.1999112689693066
Entreprise_195,33936027615.317635,0.039109521481994675,-0.19094490808957976,-0.05386603765644826,-0.03149841178435686,-0.016232788854234292,0.17568754301452283,-1650090142.6777735,-0.0486235502098948,2424321284.789665,1028906928.9524629,20.94912269568747,6709614971.398732,0.016164254748965524,0,0,1,4.406648834242936,0.6844070924262613,39,21,8.194956853860523,2.343250656505268,0.948491932531561,8.049668338816854,1.6695017903446918,1.3257407748448236,0.7514295317758657,0,5.03570074403555,2,3.332417405507276,0.8693956069225417,9.426097101586556,8.202929606091773,4.065678079054909,8.038847087352535,8.747019843267122,9.37112493921472,0.08814833294472635
Entreprise_196,34953496982.53545,0.006005668407815856,0.23606195447207573,-0.06469439359889835,0.21444168294130472,-0.16591384530725323,0.12847757813356975,-1680703663.6070852,-0.04808399183769367,13550529664.26824,6123035343.353461,27.75353690398815,2214987355.2013593,0.13515635135813422,0,0,0,8.799146267270144,8.973973183215863,90,30,3.267388905686336,0.19651482746847804,5.4412600196310095,9.673281113534697,1.2115546126098542,7.746729371817983,1.3420242632635027,1,8.016425898313672,1,5.950463449237612,2.229500085577536,8.179847710772053,4.041098477429571,3.5562199925756555,1.8404103482144674,1.7056037800651846,6.276198739827059,7.161276404767375
Entreprise_197,72609270103.08043,0.07509683355526164,0.2660591412418062,-0.055902758185964935,0.015443761830902958,-0.18709404652525652,0.27830731054172897,346143077.65521723,0.004767202275464441,9853418506.6826,7828652398.141639,47.35043656401531,18798471007.871666,0.11113545643077634,1,0,1,5.0552079172349025,1.1938101133819679,49,29,3.496143988077222,8.793930568071955,7.405095212183186,2.6859893291459747,0.854084828082653,2.648163217783188,6.447567265900929,1,4.415340103788969,0,0.9019570020024437,1.880585664790756,5.876944695313123,2.215010508538527,7.910040740654073,2.9592634898028836,1.3623365154572564,3.218466352013203,3.4443828842851
Entreprise_198,89716170482.26009,-0.07667960891050454,0.08256659179460446,-0.0627123475711491,-0.07564286370618506,-0.13241685542258863,-0.16552099182178942,-3662183519.496869,-0.04081965937479472,22280805615.646576,5068468872.149782,44.43437449140402,23849072911.731384,0.0296203516862592,0,0,1,5.077578381885688,3.2784283788581825,62,1,5.963464974967759,9.65609831380884,7.569268451270138,4.948259516005463,9.094436640366311,9.335931437012515,3.3966062048144274,0,4.906135758981991,0,6.0601500247944315,4.280193524396438,2.5218198181926943,5.120233891087594,5.10212916478122,7.1704793870710475,6.3040092603599955,2.464779095767362,7.866525160763468
